source_record_id,article_feature_match_method,article_feature_match_conflict,article_feature_source,competing_orders,gap_symmetry,pairing_mechanism,dopant_defect,article_feature_any_available
sc_atlas:38542,doi_exact,,all_11200_article_features.xlsx:文章主表,,A_u,,,1
sc_atlas:38536,doi_exact,,all_11200_article_features.xlsx:文章主表,,A_u,,,1
sc_atlas:38534,doi_exact,,all_11200_article_features.xlsx:文章主表,,A_u,,,1
sc_atlas:30967,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s-wave,coupling of the electron to E2g phonon mode,,1
sc_atlas:30968,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s-wave,coupling of the electron to E2g phonon mode,,1
sc_atlas:24811,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""isotropic s-wave"",""anisotropic s-wave""]","[""paramagnon fluctuations"",""electron-phonon mechanism""]","[""F""]",1
sc_atlas:34820,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""d_{x^{2}-y^{2}} (B_{1g})"",""E_{u} (chiral p-wave)"",""A_{1u} (helical p-wave)"",""s′+id_{x^{2}-y^{2}}"",""d_{xz}+id_{yz}""]",,,1
sc_atlas:38528,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""charge density wave"",""structural transition""]",,,,1
sc_atlas:38529,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""charge density wave"",""structural transition""]",,,,1
sc_atlas:38530,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""charge density wave"",""structural transition""]",,,,1
sc_atlas:24944,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,,"[""La""]",1
sc_atlas:31018,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31016,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31015,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31014,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:36746,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Hg nonstoichiometry""]",1
sc_atlas:35036,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:24373,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic Mott insulator,,,"[""d₈-ET""]",1
sc_atlas:17038,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:34975,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:25748,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:25747,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:38290,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s±"",""s++""]",spin fluctuations,,1
sc_atlas:38289,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s±"",""s++""]",spin fluctuations,,1
sc_atlas:32098,doi_exact,,all_11200_article_features.xlsx:文章主表,,,quantum fluctuations,"[""P""]",1
sc_atlas:36433,doi_exact,,all_11200_article_features.xlsx:文章主表,,s_{++},electron-phonon coupling,,1
sc_atlas:36432,doi_exact,,all_11200_article_features.xlsx:文章主表,,s_{++},electron-phonon coupling,,1
sc_atlas:31464,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:15708,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:15709,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:38468,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:38467,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:38466,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:38465,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:25692,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""s±-wave"",""s+s-wave""]",,"[""Se deficiency""]",1
sc_atlas:25693,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""s±-wave"",""s+s-wave""]",,"[""Se deficiency""]",1
sc_atlas:25691,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""s±-wave"",""s+s-wave""]",,"[""Se deficiency""]",1
sc_atlas:26322,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co""]",1
sc_atlas:24202,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:24203,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:27500,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave like,,"[""Na""]",1
sc_atlas:27502,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave like,,"[""Na""]",1
sc_atlas:27501,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave like,,"[""Na""]",1
sc_atlas:33385,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:26036,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31793,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""vacancies on both K and Fe sites""]",1
sc_atlas:31792,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""vacancies on both K and Fe sites""]",1
sc_atlas:28157,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:36131,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co""]",1
sc_atlas:32149,doi_exact,,all_11200_article_features.xlsx:文章主表,charge-density-wave order,,,"[""Se""]",1
sc_atlas:32148,doi_exact,,all_11200_article_features.xlsx:文章主表,charge-density-wave order,,,"[""Se""]",1
sc_atlas:38243,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""extended s-wave"",""d-wave""]",,"[""Ni""]",1
sc_atlas:38240,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""extended s-wave"",""d-wave""]",,"[""Ni""]",1
sc_atlas:38242,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""extended s-wave"",""d-wave""]",,"[""Ni""]",1
sc_atlas:38239,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""extended s-wave"",""d-wave""]",,"[""Ni""]",1
sc_atlas:38237,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""extended s-wave"",""d-wave""]",,"[""Ni""]",1
sc_atlas:38241,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""extended s-wave"",""d-wave""]",,"[""Ni""]",1
sc_atlas:38236,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""extended s-wave"",""d-wave""]",,"[""Ni""]",1
sc_atlas:38238,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""extended s-wave"",""d-wave""]",,"[""Ni""]",1
sc_atlas:39968,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:39969,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:39967,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:24042,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:34104,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave"",""f-wave"",""pz-wave"",""s±-wave""]",,,1
sc_atlas:25167,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,electron-phonon interaction,,1
sc_atlas:25165,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,electron-phonon interaction,,1
sc_atlas:25166,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,electron-phonon interaction,,1
sc_atlas:29537,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""\\( d_{xy} \\)"",""nodal \\( s\\pm \\)"",""s-wave""]",,,1
sc_atlas:27483,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s^{±}-wave"",""s-wave""]",,"[""F""]",1
sc_atlas:30458,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:33924,doi_exact,,all_11200_article_features.xlsx:文章主表,,,"[""electron-phonon coupling"",""site-fluctuations induced pairing interaction""]",,1
sc_atlas:30724,doi_exact,,all_11200_article_features.xlsx:文章主表,,s+d waves,,,1
sc_atlas:30723,doi_exact,,all_11200_article_features.xlsx:文章主表,,s+d waves,,,1
sc_atlas:32594,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s-wave,,,1
sc_atlas:19935,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19933,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19936,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19934,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19939,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19940,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19938,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:19937,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:29058,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:36039,doi_exact,,all_11200_article_features.xlsx:文章主表,charge density wave,,,,1
sc_atlas:29305,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""$ d_{x^{2}-y^{2}} $"",""$ d_{xy} $"",""$ s_{\\pm} $-wave"",""conventional s-wave"",""$ d+id $ state""]",,,1
sc_atlas:29306,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""$ d_{x^{2}-y^{2}} $"",""$ d_{xy} $"",""$ s_{\\pm} $-wave"",""conventional s-wave"",""$ d+id $ state""]",,,1
sc_atlas:31562,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""potassium""]",1
sc_atlas:31561,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""potassium""]",1
sc_atlas:31560,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""potassium""]",1
sc_atlas:30565,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Fe deficiency""]",1
sc_atlas:28415,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co""]",1
sc_atlas:34001,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:40401,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:30351,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:38208,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:26613,doi_exact,,all_11200_article_features.xlsx:文章主表,,,electron-phonon coupling,,1
sc_atlas:26794,doi_exact,,all_11200_article_features.xlsx:文章主表,,s±,spin-fluctuation-mediated mechanism,"[""Co""]",1
sc_atlas:26793,doi_exact,,all_11200_article_features.xlsx:文章主表,,s±,spin-fluctuation-mediated mechanism,"[""Co""]",1
sc_atlas:33627,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""(s+s)-wave"",""(s+d)-wave""]",electron-phonon coupling,,1
sc_atlas:28795,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen deficiency""]",1
sc_atlas:28792,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen deficiency""]",1
sc_atlas:28794,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""oxygen deficiency""]",1
sc_atlas:29820,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""f-wave"",""chiral d-wave"",""s-wave"",""non-chiral d-wave"",""anisotropic s-wave""]",superconducting fluctuations near the Van Hove singularities,,1
sc_atlas:33390,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""isotropic s+s-wave"",""s+d-wave""]",,,1
sc_atlas:33388,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""isotropic s+s-wave"",""s+d-wave""]",,,1
sc_atlas:33389,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""isotropic s+s-wave"",""s+d-wave""]",,,1
sc_atlas:14804,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:14803,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:14806,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:14805,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:32700,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s+s-wave"",""s+d-wave""]",,,1
sc_atlas:32699,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s+s-wave"",""s+d-wave""]",,,1
sc_atlas:33399,doi_exact,,all_11200_article_features.xlsx:文章主表,charge density wave,"[""s-wave"",""d-wave"",""s+s-wave""]",,,1
sc_atlas:30138,doi_exact,,all_11200_article_features.xlsx:文章主表,weak itinerant ferromagnetism,,,,1
sc_atlas:37350,doi_exact,,all_11200_article_features.xlsx:文章主表,,s+s-wave,electron-phonon coupling,,1
sc_atlas:37351,doi_exact,,all_11200_article_features.xlsx:文章主表,,s+s-wave,electron-phonon coupling,,1
sc_atlas:35288,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave"",""d-wave"",""s + s-wave""]",,,1
sc_atlas:35289,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave"",""d-wave"",""s + s-wave""]",,,1
sc_atlas:35287,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave"",""d-wave"",""s + s-wave""]",,,1
sc_atlas:35205,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,s+s-wave,,"[""Ce""]",1
sc_atlas:38921,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:38920,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:32694,doi_exact,,all_11200_article_features.xlsx:文章主表,"[""charge density wave"",""antiferromagnetism""]",\(d_{x^{2}-y^{2}}\)-wave,,"[""F""]",1
sc_atlas:37236,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,E_u,,"[""Sr""]",1
sc_atlas:28368,doi_exact,,all_11200_article_features.xlsx:文章主表,,p-wave,"[""spin fluctuation exchange mechanism"",""orbital fluctuation mechanism""]",,1
sc_atlas:28365,doi_exact,,all_11200_article_features.xlsx:文章主表,,p-wave,"[""spin fluctuation exchange mechanism"",""orbital fluctuation mechanism""]",,1
sc_atlas:28367,doi_exact,,all_11200_article_features.xlsx:文章主表,,p-wave,"[""spin fluctuation exchange mechanism"",""orbital fluctuation mechanism""]",,1
sc_atlas:28364,doi_exact,,all_11200_article_features.xlsx:文章主表,,p-wave,"[""spin fluctuation exchange mechanism"",""orbital fluctuation mechanism""]",,1
sc_atlas:28363,doi_exact,,all_11200_article_features.xlsx:文章主表,,p-wave,"[""spin fluctuation exchange mechanism"",""orbital fluctuation mechanism""]",,1
sc_atlas:28366,doi_exact,,all_11200_article_features.xlsx:文章主表,,p-wave,"[""spin fluctuation exchange mechanism"",""orbital fluctuation mechanism""]",,1
sc_atlas:39162,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave""]",,,1
sc_atlas:39160,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave""]",,,1
sc_atlas:39159,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave""]",,,1
sc_atlas:39161,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave""]",,,1
sc_atlas:39158,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""p-wave""]",,,1
sc_atlas:30080,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s^±"",""s^{++}""]","[""spin fluctuations"",""orbital fluctuations""]",,1
sc_atlas:30077,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s^±"",""s^{++}""]","[""spin fluctuations"",""orbital fluctuations""]",,1
sc_atlas:30076,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s^±"",""s^{++}""]","[""spin fluctuations"",""orbital fluctuations""]",,1
sc_atlas:16491,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:16492,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:16493,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:16494,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:16497,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:16496,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:16495,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:31764,doi_exact,,all_11200_article_features.xlsx:文章主表,,,antiferromagnetic spin fluctuation,"[""P"",""F""]",1
sc_atlas:24415,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,,"[""Ce""]",1
sc_atlas:24416,doi_exact,,all_11200_article_features.xlsx:文章主表,,d-wave,,"[""Ce""]",1
sc_atlas:31089,doi_exact,,all_11200_article_features.xlsx:文章主表,stripe charge order,,,"[""Ba""]",1
sc_atlas:31088,doi_exact,,all_11200_article_features.xlsx:文章主表,stripe charge order,,,"[""Ba""]",1
sc_atlas:24387,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:24386,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:35043,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""s^{++}"",""s^{+-}""]",,,1
sc_atlas:35044,doi_exact,,all_11200_article_features.xlsx:文章主表,,"[""s-wave"",""s^{++}"",""s^{+-}""]",,,1
sc_atlas:34505,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,"[""Co""]",1
sc_atlas:27855,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:40397,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,"[""B_{2u}"",""B_{3u}"",""A_{u}"",""B_{1u}""]",,,1
sc_atlas:40398,title_exact_fallback,,all_11200_article_features.xlsx:文章主表,,"[""B_{2u}"",""B_{3u}"",""A_{u}"",""B_{1u}""]",,,1
sc_atlas:24794,doi_exact,,all_11200_article_features.xlsx:文章主表,,s-wave,,"[""K""]",1
sc_atlas:30452,doi_exact,,all_11200_article_features.xlsx:文章主表,,,"[""phonon soft mode"",""plasmons"",""ferroelectric quantum criticality""]","[""Nb""]",1
sc_atlas:30451,doi_exact,,all_11200_article_features.xlsx:文章主表,,,"[""phonon soft mode"",""plasmons"",""ferroelectric quantum criticality""]","[""Nb""]",1
sc_atlas:15883,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:15885,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:15887,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:15888,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:15889,unmatched,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:35033,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,"[""ferromagnetic fluctuations"",""spin fluctuations""]",,1
sc_atlas:35030,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,"[""ferromagnetic fluctuations"",""spin fluctuations""]",,1
sc_atlas:35031,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,"[""ferromagnetic fluctuations"",""spin fluctuations""]",,1
sc_atlas:35032,doi_exact,,all_11200_article_features.xlsx:文章主表,antiferromagnetic order,,"[""ferromagnetic fluctuations"",""spin fluctuations""]",,1
sc_atlas:38363,doi_exact,,all_11200_article_features.xlsx:文章主表,,,,,0
sc_atlas:34669,doi_exact,,all_11200_article_features.xlsx:文章主表,magnetically ordered state,,,,1
sc_atlas:34671,doi_exact,,all_11200_article_features.xlsx:文章主表,magnetically ordered state,,,,1
sc_atlas:34670,doi_exact,,all_11200_article_features.xlsx:文章主表,magnetically ordered state,,,,1
